Date,Time,PAR (raw),Datetime (AST),PAR (CALC),,Serial #:,392
8/23/2022,15:58:48,5268,9/5/2022 8:46:00,2.93155558023442,,Location:,NCRMP Suite - St Croix
8/23/2022,15:58:50,5263,9/5/2022 8:46:02,2.91988825300261,,Digital Im:,1.3589
8/23/2022,15:58:51,5259,9/5/2022 8:46:03,2.91058783323497,,Digital a1:,2887
8/23/2022,15:58:52,5261,9/5/2022 8:46:04,2.91523433425087,,Digital a0:,4304
8/23/2022,15:58:53,5263,9/5/2022 8:46:05,2.91988825300261,,Note:,instrument times logged in UTC
8/23/2022,15:58:54,5263,9/5/2022 8:46:06,2.91988825300261,,,
8/23/2022,15:58:55,5263,9/5/2022 8:46:07,2.91988825300261,,Timestamp1,8/23/2022 15:58
8/23/2022,15:58:56,5256,9/5/2022 8:46:08,2.90363196410839,,Timestamp2,9/5/2022 8:46
8/23/2022,15:58:57,5256,9/5/2022 8:46:09,2.90363196410839,,Offset,12.6994444444426
8/23/2022,15:58:58,5258,9/5/2022 8:46:10,2.90826736068257,,Note,Clock adjusted to AST based on field notes;
8/23/2022,16:00:13,3714,9/5/2022 8:47:25,0.84883466386011,,,EcoPAR clock pauses while powered off (!)
8/23/2022,16:00:14,3913,9/5/2022 8:47:26,0.994838974912876,,,
8/23/2022,16:00:15,3754,9/5/2022 8:47:27,0.876351470150468,,,
8/23/2022,16:00:16,3704,9/5/2022 8:47:28,0.842091538077854,,,
8/23/2022,16:00:17,4034,9/5/2022 8:47:29,1.09563225876931,,,
8/23/2022,16:00:18,7424,9/5/2022 8:47:30,16.3641749724516,,,
8/23/2022,16:00:19,8510,9/5/2022 8:47:31,38.9101717782094,,,
8/23/2022,16:00:20,10726,9/5/2022 8:47:32,227.84628382455,,,
8/23/2022,16:00:21,11026,9/5/2022 8:47:33,289.438332382596,,,
8/23/2022,16:00:23,11314,9/5/2022 8:47:35,364.177894817555,,,
8/23/2022,16:15:14,53,9/5/2022 9:02:26,0.0457851598232034,,,
8/23/2022,16:15:15,53,9/5/2022 9:02:27,0.0457851598232034,,,
8/23/2022,16:15:16,53,9/5/2022 9:02:28,0.0457851598232034,,,
8/23/2022,16:15:17,53,9/5/2022 9:02:29,0.0457851598232034,,,
8/23/2022,16:15:18,53,9/5/2022 9:02:30,0.0457851598232034,,,
8/23/2022,16:15:19,53,9/5/2022 9:02:31,0.0457851598232034,,,
8/23/2022,16:15:20,53,9/5/2022 9:02:32,0.0457851598232034,,,
8/23/2022,16:15:21,53,9/5/2022 9:02:33,0.0457851598232034,,,
8/23/2022,16:15:23,53,9/5/2022 9:02:35,0.0457851598232034,,,
8/23/2022,16:15:24,53,9/5/2022 9:02:36,0.0457851598232034,,,
8/23/2022,16:30:15,53,9/5/2022 9:17:27,0.0457851598232034,,,
8/23/2022,16:30:16,53,9/5/2022 9:17:28,0.0457851598232034,,,
8/23/2022,16:30:17,53,9/5/2022 9:17:29,0.0457851598232034,,,
8/23/2022,16:30:18,53,9/5/2022 9:17:30,0.0457851598232034,,,
8/23/2022,16:30:19,53,9/5/2022 9:17:31,0.0457851598232034,,,
8/23/2022,16:30:20,53,9/5/2022 9:17:32,0.0457851598232034,,,
8/23/2022,16:30:21,53,9/5/2022 9:17:33,0.0457851598232034,,,
8/23/2022,16:30:22,53,9/5/2022 9:17:34,0.0457851598232034,,,
8/23/2022,16:30:24,53,9/5/2022 9:17:36,0.0457851598232034,,,
8/23/2022,16:30:25,53,9/5/2022 9:17:37,0.0457851598232034,,,
8/23/2022,16:45:16,11063,9/5/2022 9:32:28,298.106962463833,,,
8/23/2022,16:45:17,11097,9/5/2022 9:32:29,306.301448383172,,,
8/23/2022,16:45:18,11098,9/5/2022 9:32:30,306.545842730591,,,
8/23/2022,16:45:19,11100,9/5/2022 9:32:31,307.0352165792,,,
8/23/2022,16:45:20,11110,9/5/2022 9:32:32,309.493829439391,,,
8/23/2022,16:45:21,11089,9/5/2022 9:32:33,304.353294952392,,,
8/23/2022,16:45:22,11114,9/5/2022 9:32:34,310.482778302714,,,
8/23/2022,16:45:23,11110,9/5/2022 9:32:35,309.493829439391,,,
8/23/2022,16:45:25,11116,9/5/2022 9:32:37,310.978437127481,,,
8/23/2022,16:45:26,11081,9/5/2022 9:32:38,302.417532262205,,,
8/23/2022,17:00:17,7727,9/5/2022 9:47:29,20.8375835011819,,,
8/23/2022,17:00:18,7660,9/5/2022 9:47:30,19.7533096327773,,,
8/23/2022,17:00:19,7602,9/5/2022 9:47:31,18.8603528048806,,,
8/23/2022,17:00:20,7731,9/5/2022 9:47:32,20.9041673957791,,,
8/23/2022,17:00:21,7801,9/5/2022 9:47:33,22.1044390029704,,,
8/23/2022,17:00:22,7685,9/5/2022 9:47:34,20.1511288268385,,,
8/23/2022,17:00:23,7681,9/5/2022 9:47:35,20.0869435085516,,,
8/23/2022,17:00:24,7733,9/5/2022 9:47:36,20.9375390858315,,,
8/23/2022,17:00:26,7811,9/5/2022 9:47:38,22.2814423402601,,,
8/23/2022,17:00:27,7839,9/5/2022 9:47:39,22.784628382455,,,
8/23/2022,17:15:18,11153,9/5/2022 10:02:30,320.292189775613,,,
8/23/2022,17:15:19,11186,9/5/2022 10:02:31,328.834139364547,,,
8/23/2022,17:15:20,11176,9/5/2022 10:02:32,326.221887464805,,,
8/23/2022,17:15:21,11159,9/5/2022 10:02:33,321.828596004575,,,
8/23/2022,17:15:22,11166,9/5/2022 10:02:34,323.630387242493,,,
8/23/2022,17:15:23,11166,9/5/2022 10:02:35,323.630387242493,,,
8/23/2022,17:15:24,11176,9/5/2022 10:02:36,326.221887464805,,,
8/23/2022,17:15:25,11197,9/5/2022 10:02:37,331.731783006396,,,
8/23/2022,17:15:27,11128,9/5/2022 10:02:39,313.969051161614,,,
8/23/2022,17:15:28,11185,9/5/2022 10:02:40,328.57197562361,,,
8/23/2022,17:30:19,10254,9/5/2022 10:17:31,156.368919759269,,,
8/23/2022,17:30:20,10521,9/5/2022 10:17:32,193.479066298786,,,
8/23/2022,17:30:21,10528,9/5/2022 10:17:33,194.562279197533,,,
8/23/2022,17:30:22,10844,9/5/2022 10:17:34,250.331111708568,,,
8/23/2022,17:30:23,11153,9/5/2022 10:17:35,320.292189775613,,,
8/23/2022,17:30:24,11169,9/5/2022 10:17:36,324.405668217103,,,
8/23/2022,17:30:25,11214,9/5/2022 10:17:37,336.260263158447,,,
8/23/2022,17:30:26,11143,9/5/2022 10:17:38,317.747794954471,,,
8/23/2022,17:30:28,10568,9/5/2022 10:17:40,200.869435085516,,,
8/23/2022,17:30:29,10649,9/5/2022 10:17:41,214.274585942079,,,
8/23/2022,17:45:20,9980,9/5/2022 10:32:32,125.673070687335,,,
8/23/2022,17:45:21,9982,9/5/2022 10:32:33,125.873696844001,,,
8/23/2022,17:45:22,9985,9/5/2022 10:32:34,126.175236767981,,,
8/23/2022,17:45:23,9983,9/5/2022 10:32:35,125.974129996243,,,
8/23/2022,17:45:24,9981,9/5/2022 10:32:36,125.77334376231,,,
8/23/2022,17:45:25,9984,9/5/2022 10:32:37,126.074643282923,,,
8/23/2022,17:45:26,9983,9/5/2022 10:32:38,125.974129996243,,,
8/23/2022,17:45:27,9984,9/5/2022 10:32:39,126.074643282923,,,
8/23/2022,17:45:29,9991,9/5/2022 10:32:41,126.780485431231,,,
8/23/2022,17:45:30,10011,9/5/2022 10:32:42,128.8190276884,,,
8/23/2022,18:00:21,9739,9/5/2022 10:47:33,103.696612242073,,,
8/23/2022,18:00:22,9737,9/5/2022 10:47:34,103.531333448369,,,
8/23/2022,18:00:23,9735,9/5/2022 10:47:35,103.366318087376,,,
8/23/2022,18:00:24,9735,9/5/2022 10:47:36,103.366318087376,,,
8/23/2022,18:00:25,9732,9/5/2022 10:47:37,103.119288063921,,,
8/23/2022,18:00:26,9728,9/5/2022 10:47:38,102.790832800557,,,
8/23/2022,18:00:27,9732,9/5/2022 10:47:39,103.119288063921,,,
8/23/2022,18:00:28,9722,9/5/2022 10:47:40,102.300110478937,,,
8/23/2022,18:00:30,9719,9/5/2022 10:47:42,102.055628532026,,,
8/23/2022,18:00:31,9711,9/5/2022 10:47:43,101.406529339369,,,
8/23/2022,18:15:22,11237,9/5/2022 11:02:34,342.485584190517,,,
8/23/2022,18:15:23,11203,9/5/2022 11:02:35,333.323063699543,,,
8/23/2022,18:15:24,11157,9/5/2022 11:02:36,321.315643450226,,,
8/23/2022,18:15:25,10612,9/5/2022 11:02:37,208.043711272161,,,
8/23/2022,18:15:26,10418,9/5/2022 11:02:38,178.220151840848,,,
8/23/2022,18:15:27,10514,9/5/2022 11:02:39,192.401884117755,,,
8/23/2022,18:15:28,10713,9/5/2022 11:02:40,225.496084592698,,,
8/23/2022,18:15:29,10807,9/5/2022 11:02:41,243.051752020719,,,
8/23/2022,18:15:31,11024,9/5/2022 11:02:43,288.977005658478,,,
8/23/2022,18:15:32,10915,9/5/2022 11:02:44,264.915781750526,,,
8/23/2022,18:30:23,10020,9/5/2022 11:17:35,129.747034309758,,,
8/23/2022,18:30:24,10030,9/5/2022 11:17:36,130.785995672821,,,
8/23/2022,18:30:25,10026,9/5/2022 11:17:37,130.369416490986,,,
8/23/2022,18:30:26,10034,9/5/2022 11:17:38,131.203905981384,,,
8/23/2022,18:30:27,10035,9/5/2022 11:17:39,131.308592045228,,,
8/23/2022,18:30:28,10055,9/5/2022 11:17:40,133.419943115569,,,
8/23/2022,18:30:29,10106,9/5/2022 11:17:41,138.958829666844,,,
8/23/2022,18:30:30,10151,9/5/2022 11:17:42,144.03673304713,,,
8/23/2022,18:30:32,10154,9/5/2022 11:17:44,144.381783892719,,,
8/23/2022,18:30:33,10140,9/5/2022 11:17:45,142.778586722035,,,
8/23/2022,18:45:24,11117,9/5/2022 11:32:36,311.226563189581,,,
8/23/2022,18:45:25,11114,9/5/2022 11:32:37,310.482778302714,,,
8/23/2022,18:45:26,11136,9/5/2022 11:32:38,315.978754668437,,,
8/23/2022,18:45:27,11059,9/5/2022 11:32:39,297.157433013958,,,
8/23/2022,18:45:28,11155,9/5/2022 11:32:40,320.803508474943,,,
8/23/2022,18:45:29,11018,9/5/2022 11:32:41,287.597432565743,,,
8/23/2022,18:45:30,10628,9/5/2022 11:32:42,210.715594472951,,,
8/23/2022,18:45:31,9731,9/5/2022 11:32:43,103.037075984683,,,
8/23/2022,18:45:33,9566,9/5/2022 11:32:45,90.3318223869574,,,
8/23/2022,18:45:34,9504,9/5/2022 11:32:46,85.9736156939365,,,
8/23/2022,19:00:25,10386,9/5/2022 11:47:37,173.729127649759,,,
8/23/2022,19:00:26,10181,9/5/2022 11:47:38,147.524676910953,,,
8/23/2022,19:00:27,10042,9/5/2022 11:47:39,132.043737006079,,,
8/23/2022,19:00:28,9944,9/5/2022 11:47:40,122.115990099234,,,
8/23/2022,19:00:29,9867,9/5/2022 11:47:41,114.842132933664,,,
8/23/2022,19:00:30,9832,9/5/2022 11:47:42,111.680651437867,,,
8/23/2022,19:00:31,9817,9/5/2022 11:47:43,110.352514547212,,,
8/23/2022,19:00:32,9810,9/5/2022 11:47:44,109.7381340637,,,
8/23/2022,19:00:34,9818,9/5/2022 11:47:46,110.44056352942,,,
8/23/2022,19:00:35,9841,9/5/2022 11:47:47,112.485193948951,,,
8/23/2022,19:15:26,8365,9/5/2022 12:02:38,34.6607535926254,,,
8/23/2022,19:15:27,8360,9/5/2022 12:02:39,34.5228069144205,,,
8/23/2022,19:15:28,8353,9/5/2022 12:02:40,34.3306034209947,,,
8/23/2022,19:15:29,8349,9/5/2022 12:02:41,34.2212536805164,,,
8/23/2022,19:15:30,8346,9/5/2022 12:02:42,34.1394700080805,,,
8/23/2022,19:15:31,8336,9/5/2022 12:02:43,33.8682667335145,,,
8/23/2022,19:15:32,8328,9/5/2022 12:02:44,33.6528561294193,,,
8/23/2022,19:15:33,8327,9/5/2022 12:02:45,33.6260263158447,,,
8/23/2022,19:15:35,8326,9/5/2022 12:02:47,33.599217892398,,,
8/23/2022,19:15:36,8326,9/5/2022 12:02:48,33.599217892398,,,
8/23/2022,19:30:27,11323,9/5/2022 12:17:39,366.801416387367,,,
8/23/2022,19:30:28,11477,9/5/2022 12:17:40,414.737756597206,,,
8/23/2022,19:30:29,11460,9/5/2022 12:17:41,409.152405293976,,,
8/23/2022,19:30:30,11422,9/5/2022 12:17:42,396.937980902229,,,
8/23/2022,19:30:31,11508,9/5/2022 12:17:43,425.119830830271,,,
8/23/2022,19:30:32,11578,9/5/2022 12:17:44,449.52928244529,,,
8/23/2022,19:30:33,11610,9/5/2022 12:17:45,461.149941049729,,,
8/23/2022,19:30:34,11560,9/5/2022 12:17:46,443.121825397751,,,
8/23/2022,19:30:36,11498,9/5/2022 12:17:48,421.742687301774,,,
8/23/2022,19:30:37,11562,9/5/2022 12:17:49,443.829230956301,,,
8/23/2022,19:45:28,10737,9/5/2022 12:32:40,229.854035625865,,,
8/23/2022,19:45:29,10963,9/5/2022 12:32:41,275.254283892416,,,
8/23/2022,19:45:30,11288,9/5/2022 12:32:42,356.703764411409,,,
8/23/2022,19:45:31,11528,9/5/2022 12:32:43,431.955462801235,,,
8/23/2022,19:45:32,11388,9/5/2022 12:32:44,386.318694860573,,,
8/23/2022,19:45:33,11175,9/5/2022 12:32:45,325.961806347442,,,
8/23/2022,19:45:34,11247,9/5/2022 12:32:46,345.228069144205,,,
8/23/2022,19:45:35,11398,9/5/2022 12:32:47,389.412177497185,,,
8/23/2022,19:45:37,11582,9/5/2022 12:32:49,450.965697102441,,,
8/23/2022,19:45:38,11561,9/5/2022 12:32:50,443.47538712564,,,
8/23/2022,20:00:29,11260,9/5/2022 12:47:41,348.826157086095,,,
8/23/2022,20:00:30,11526,9/5/2022 12:47:42,431.266982471147,,,
8/23/2022,20:00:31,11255,9/5/2022 12:47:43,347.43786039161,,,
8/23/2022,20:00:32,11013,9/5/2022 12:47:44,286.452820681392,,,
8/23/2022,20:00:33,10901,9/5/2022 12:47:45,261.974190226158,,,
8/23/2022,20:00:34,11219,9/5/2022 12:47:46,337.603896265395,,,
8/23/2022,20:00:35,11418,9/5/2022 12:47:47,395.673655173218,,,
8/23/2022,20:00:36,11561,9/5/2022 12:47:48,443.47538712564,,,
8/23/2022,20:00:38,11486,9/5/2022 12:47:50,417.725509192112,,,
8/23/2022,20:00:39,11655,9/5/2022 12:47:51,478.001513922711,,,
8/23/2022,20:15:30,10016,9/5/2022 13:02:42,129.333764424705,,,
8/23/2022,20:15:31,10055,9/5/2022 13:02:43,133.419943115569,,,
8/23/2022,20:15:32,10011,9/5/2022 13:02:44,128.8190276884,,,
8/23/2022,20:15:33,9982,9/5/2022 13:02:45,125.873696844001,,,
8/23/2022,20:15:34,9941,9/5/2022 13:02:46,121.824151167011,,,
8/23/2022,20:15:35,9948,9/5/2022 13:02:47,122.50619648823,,,
8/23/2022,20:15:36,9950,9/5/2022 13:02:48,122.701767004927,,,
8/23/2022,20:15:37,9948,9/5/2022 13:02:49,122.50619648823,,,
8/23/2022,20:15:39,9985,9/5/2022 13:02:51,126.175236767981,,,
8/23/2022,20:15:40,9984,9/5/2022 13:02:52,126.074643282923,,,
8/23/2022,20:30:31,9870,9/5/2022 13:17:43,115.117245915191,,,
8/23/2022,20:30:32,9850,9/5/2022 13:17:44,113.295532348973,,,
8/23/2022,20:30:33,9848,9/5/2022 13:17:45,113.11495413611,,,
8/23/2022,20:30:34,9848,9/5/2022 13:17:46,113.11495413611,,,
8/23/2022,20:30:35,9843,9/5/2022 13:17:47,112.6647668043,,,
8/23/2022,20:30:36,9835,9/5/2022 13:17:48,111.948190852288,,,
8/23/2022,20:30:37,9819,9/5/2022 13:17:49,110.528682764882,,,
8/23/2022,20:30:38,9821,9/5/2022 13:17:50,110.70513221983,,,
8/23/2022,20:30:40,9816,9/5/2022 13:17:52,110.26453576225,,,
8/23/2022,20:30:41,9811,9/5/2022 13:17:53,109.825692838897,,,
8/23/2022,20:45:32,10595,9/5/2022 13:32:44,205.24194751808,,,
8/23/2022,20:45:33,10296,9/5/2022 13:32:45,161.695677223486,,,
8/23/2022,20:45:34,10233,9/5/2022 13:32:46,153.771711840218,,,
8/23/2022,20:45:35,10173,9/5/2022 13:32:47,146.586383256235,,,
8/23/2022,20:45:36,10161,9/5/2022 13:32:48,145.190120492893,,,
8/23/2022,20:45:37,10122,9/5/2022 13:32:49,140.743463099491,,,
8/23/2022,20:45:38,10133,9/5/2022 13:32:50,141.983676180074,,,
8/23/2022,20:45:39,10127,9/5/2022 13:32:51,141.305847648979,,,
8/23/2022,20:45:41,10130,9/5/2022 13:32:53,141.644356452855,,,
8/23/2022,20:45:42,10130,9/5/2022 13:32:54,141.644356452855,,,
8/23/2022,21:00:33,9445,9/5/2022 13:47:45,82.0216973954343,,,
8/23/2022,21:00:34,9462,9/5/2022 13:47:46,83.1413779558152,,,
8/23/2022,21:00:35,9486,9/5/2022 13:47:47,84.7481732782969,,,
8/23/2022,21:00:36,9564,9/5/2022 13:47:48,90.1878453146659,,,
8/23/2022,21:00:37,9669,9/5/2022 13:47:49,98.0658835264805,,,
8/23/2022,21:00:38,9809,9/5/2022 13:47:50,109.650645094929,,,
8/23/2022,21:00:39,10097,9/5/2022 13:47:51,137.964936321127,,,
8/23/2022,21:00:40,10470,9/5/2022 13:47:52,185.767007980183,,,
8/23/2022,21:00:42,10449,9/5/2022 13:47:54,182.681512825729,,,
8/23/2022,21:00:43,10540,9/5/2022 13:47:55,196.433343596903,,,
8/23/2022,21:15:34,9463,9/5/2022 14:02:46,83.2077154900197,,,
8/23/2022,21:15:35,9455,9/5/2022 14:02:47,82.6784937143642,,,
8/23/2022,21:15:36,9451,9/5/2022 14:02:48,82.4151464110869,,,
8/23/2022,21:15:37,9456,9/5/2022 14:02:49,82.74446191864,,,
8/23/2022,21:15:38,9462,9/5/2022 14:02:50,83.1413779558152,,,
8/23/2022,21:15:39,9461,9/5/2022 14:02:51,83.0750933093558,,,
8/23/2022,21:15:40,9454,9/5/2022 14:02:52,82.6125781033845,,,
8/23/2022,21:15:41,9460,9/5/2022 14:02:53,83.0088615084765,,,
8/23/2022,21:15:43,9457,9/5/2022 14:02:55,82.8104827581752,,,
8/23/2022,21:15:44,9465,9/5/2022 14:02:56,83.3405493904917,,,
8/23/2022,21:30:35,10028,9/5/2022 14:17:47,130.577539956374,,,
8/23/2022,21:30:36,10087,9/5/2022 14:17:48,136.868945595532,,,
8/23/2022,21:30:37,10208,9/5/2022 14:17:49,150.735984214269,,,
8/23/2022,21:30:38,10308,9/5/2022 14:17:50,163.250670444334,,,
8/23/2022,21:30:39,10501,9/5/2022 14:17:51,190.417288395279,,,
8/23/2022,21:30:40,10644,9/5/2022 14:17:52,213.421792384793,,,
8/23/2022,21:30:41,10799,9/5/2022 14:17:53,241.505882397655,,,
8/23/2022,21:30:42,10869,9/5/2022 14:17:54,255.372622369805,,,
8/23/2022,21:30:44,11021,9/5/2022 14:17:56,288.28639388274,,,
8/23/2022,21:30:45,10842,9/5/2022 14:17:57,249.93211676288,,,
8/23/2022,21:45:36,9619,9/5/2022 14:32:48,94.2321129188028,,,
8/23/2022,21:45:37,9623,9/5/2022 14:32:49,94.5332198621249,,,
8/23/2022,21:45:38,9630,9/5/2022 14:32:50,95.0624740345458,,,
8/23/2022,21:45:39,9608,9/5/2022 14:32:51,93.4090049235948,,,
8/23/2022,21:45:40,9610,9/5/2022 14:32:52,93.5581242978035,,,
8/23/2022,21:45:41,9627,9/5/2022 14:32:53,94.8352889550638,,,
8/23/2022,21:45:42,9605,9/5/2022 14:32:54,93.1857713877182,,,
8/23/2022,21:45:43,9610,9/5/2022 14:32:55,93.5581242978035,,,
8/23/2022,21:45:45,9607,9/5/2022 14:32:57,93.3345343889498,,,
8/23/2022,21:45:46,9607,9/5/2022 14:32:58,93.3345343889498,,,
8/23/2022,22:00:37,9094,9/5/2022 14:47:49,61.9939427996617,,,
8/23/2022,22:00:38,9090,9/5/2022 14:47:50,61.79647986919,,,
8/23/2022,22:00:39,9094,9/5/2022 14:47:51,61.9939427996617,,,
8/23/2022,22:00:40,9089,9/5/2022 14:47:52,61.747212489682,,,
8/23/2022,22:00:41,9089,9/5/2022 14:47:53,61.747212489682,,,
8/23/2022,22:00:42,9099,9/5/2022 14:47:54,62.2416589978039,,,
8/23/2022,22:00:43,9092,9/5/2022 14:47:55,61.8951325891706,,,
8/23/2022,22:00:44,9102,9/5/2022 14:47:56,62.3907635811538,,,
8/23/2022,22:00:46,9096,9/5/2022 14:47:58,62.0929107520832,,,
8/23/2022,22:00:47,9095,9/5/2022 14:47:59,62.0434070424017,,,
8/23/2022,22:15:38,9948,9/5/2022 15:02:50,122.50619648823,,,
8/23/2022,22:15:39,9975,9/5/2022 15:02:51,125.172903182471,,,
8/23/2022,22:15:40,10033,9/5/2022 15:02:52,131.099303378734,,,
8/23/2022,22:15:41,10163,9/5/2022 15:02:53,145.421903926694,,,
8/23/2022,22:15:42,10178,9/5/2022 15:02:54,147.172115021627,,,
8/23/2022,22:15:43,10178,9/5/2022 15:02:55,147.172115021627,,,
8/23/2022,22:15:44,10150,9/5/2022 15:02:56,143.921899444874,,,
8/23/2022,22:15:45,10083,9/5/2022 15:02:57,136.432991018886,,,
8/23/2022,22:15:47,10105,9/5/2022 15:02:59,138.848044434228,,,
8/23/2022,22:15:48,10057,9/5/2022 15:03:00,133.632936482115,,,
8/23/2022,22:30:39,10832,9/5/2022 15:17:51,247.946660970236,,,
8/23/2022,22:30:40,10771,9/5/2022 15:17:52,236.172357220477,,,
8/23/2022,22:30:41,10697,9/5/2022 15:17:53,222.636784113423,,,
8/23/2022,22:30:42,10642,9/5/2022 15:17:54,213.081626051172,,,
8/23/2022,22:30:43,10768,9/5/2022 15:17:55,235.607940648202,,,
8/23/2022,22:30:44,10706,9/5/2022 15:17:56,224.240649734229,,,
8/23/2022,22:30:45,10788,9/5/2022 15:17:57,239.396352890845,,,
8/23/2022,22:30:46,10688,9/5/2022 15:17:58,221.044390029704,,,
8/23/2022,22:30:48,10746,9/5/2022 15:18:00,231.509894009788,,,
8/23/2022,22:30:49,10661,9/5/2022 15:18:01,216.335219437428,,,
8/23/2022,22:45:40,9350,9/5/2022 15:32:52,76.0365881978432,,,
8/23/2022,22:45:41,9339,9/5/2022 15:32:53,75.3724162745424,,,
8/23/2022,22:45:42,9334,9/5/2022 15:32:54,75.0724408448229,,,
8/23/2022,22:45:43,9333,9/5/2022 15:32:55,75.0125891762242,,,
8/23/2022,22:45:44,9329,9/5/2022 15:32:56,74.7736592903018,,,
8/23/2022,22:45:45,9328,9/5/2022 15:32:57,74.7140458259547,,,
8/23/2022,22:45:46,9315,9/5/2022 15:32:58,73.943381981185,,,
8/23/2022,22:45:47,9315,9/5/2022 15:32:59,73.943381981185,,,
8/23/2022,22:45:49,9308,9/5/2022 15:33:01,73.531706987094,,,
8/23/2022,22:45:50,9306,9/5/2022 15:33:02,73.414507094378,,,
8/23/2022,23:00:41,9336,9/5/2022 15:47:53,75.1922874849649,,,
8/23/2022,23:00:42,9336,9/5/2022 15:47:54,75.1922874849649,,,
8/23/2022,23:00:43,9333,9/5/2022 15:47:55,75.0125891762242,,,
8/23/2022,23:00:44,9336,9/5/2022 15:47:56,75.1922874849649,,,
8/23/2022,23:00:45,9337,9/5/2022 15:47:57,75.2522825327448,,,
8/23/2022,23:00:46,9331,9/5/2022 15:47:58,74.8930289516079,,,
8/23/2022,23:00:47,9329,9/5/2022 15:47:59,74.7736592903018,,,
8/23/2022,23:00:48,9328,9/5/2022 15:48:00,74.7140458259547,,,
8/23/2022,23:00:50,9331,9/5/2022 15:48:02,74.8930289516079,,,
8/23/2022,23:00:51,9324,9/5/2022 15:48:03,74.4760668594634,,,
8/23/2022,23:15:42,9440,9/5/2022 16:02:54,81.6952584256009,,,
8/23/2022,23:15:43,9469,9/5/2022 16:02:55,83.6068537033685,,,
8/23/2022,23:15:44,9541,9/5/2022 16:02:56,88.5485112340753,,,
8/23/2022,23:15:45,9593,9/5/2022 16:02:57,92.2981594569799,,,
8/23/2022,23:15:46,9723,9/5/2022 16:02:58,102.381734542008,,,
8/23/2022,23:15:47,9830,9/5/2022 16:02:59,111.502647133285,,,
8/23/2022,23:15:48,9915,9/5/2022 16:03:00,119.323918161665,,,
8/23/2022,23:15:49,9917,9/5/2022 16:03:01,119.514408447039,,,
8/23/2022,23:15:51,9955,9/5/2022 16:03:03,123.192060311904,,,
8/23/2022,23:15:52,9944,9/5/2022 16:03:04,122.115990099234,,,
8/23/2022,23:30:43,9032,9/5/2022 16:17:55,59.002943511738,,,
8/23/2022,23:30:44,9032,9/5/2022 16:17:56,59.002943511738,,,
8/23/2022,23:30:45,9034,9/5/2022 16:17:57,59.097136593231,,,
8/23/2022,23:30:46,9035,9/5/2022 16:17:58,59.1442895081397,,,
8/23/2022,23:30:47,9034,9/5/2022 16:17:59,59.097136593231,,,
8/23/2022,23:30:48,9036,9/5/2022 16:18:00,59.1914800458084,,,
8/23/2022,23:30:49,9032,9/5/2022 16:18:01,59.002943511738,,,
8/23/2022,23:30:50,9041,9/5/2022 16:18:02,59.4279981270464,,,
8/23/2022,23:30:52,9047,9/5/2022 16:18:04,59.7130676648366,,,
8/23/2022,23:30:53,9033,9/5/2022 16:18:05,59.0500212710874,,,
8/23/2022,23:45:44,8021,9/5/2022 16:32:56,26.3440880279093,,,
8/23/2022,23:45:45,8019,9/5/2022 16:32:57,26.3020990082459,,,
8/23/2022,23:45:46,8019,9/5/2022 16:32:58,26.3020990082459,,,
8/23/2022,23:45:47,8020,9/5/2022 16:32:59,26.3230851457806,,,
8/23/2022,23:45:48,8023,9/5/2022 16:33:00,26.3861440794007,,,
8/23/2022,23:45:49,8020,9/5/2022 16:33:01,26.3230851457806,,,
8/23/2022,23:45:50,8021,9/5/2022 16:33:02,26.3440880279093,,,
8/23/2022,23:45:51,8020,9/5/2022 16:33:03,26.3230851457806,,,
8/23/2022,23:45:53,8022,9/5/2022 16:33:05,26.3651076679924,,,
8/23/2022,23:45:54,8017,9/5/2022 16:33:06,26.2601769135702,,,
8/24/2022,0:00:45,8088,9/5/2022 16:47:57,27.7901346280302,,,
8/24/2022,0:00:46,8083,9/5/2022 16:47:58,27.6795323946264,,,
8/24/2022,0:00:47,8080,9/5/2022 16:47:59,27.6133824565887,,,
8/24/2022,0:00:48,8085,9/5/2022 16:48:00,27.7237203672148,,,
8/24/2022,0:00:49,8086,9/5/2022 16:48:01,27.7458407998244,,,
8/24/2022,0:00:50,8086,9/5/2022 16:48:02,27.7458407998244,,,
8/24/2022,0:00:51,8075,9/5/2022 16:48:03,27.5034836809112,,,
8/24/2022,0:00:52,8076,9/5/2022 16:48:04,27.5254283892416,,,
8/24/2022,0:00:54,8087,9/5/2022 16:48:06,27.7679788820687,,,
8/24/2022,0:00:55,8086,9/5/2022 16:48:07,27.7458407998244,,,
8/24/2022,0:15:46,7334,9/5/2022 17:02:58,15.2307007475949,,,
8/24/2022,0:15:47,7336,9/5/2022 17:02:59,15.2550152402511,,,
8/24/2022,0:15:48,7333,9/5/2022 17:03:00,15.2185580379212,,,
8/24/2022,0:15:49,7332,9/5/2022 17:03:01,15.2064250090496,,,
8/24/2022,0:15:50,7327,9/5/2022 17:03:02,15.1459048068051,,,
8/24/2022,0:15:51,7330,9/5/2022 17:03:03,15.1821879628463,,,
8/24/2022,0:15:52,7334,9/5/2022 17:03:04,15.2307007475949,,,
8/24/2022,0:15:53,7331,9/5/2022 17:03:05,15.1943016532619,,,
8/24/2022,0:15:55,7319,9/5/2022 17:03:07,15.0495730833759,,,
8/24/2022,0:15:56,7317,9/5/2022 17:03:08,15.0255860385613,,,
